,text,weekday,month,day,hour,has_hashtag,has_url,fav_count,is_reply,retweet_count,followers,following,user,screen_name,tweetos
115,كود كوبون خصم ترويجي من هنقرستيشن بقيمة ٢٠٪؜ hungerstation 🍔🍔👇👇 287zn45 287zn45,Wed,Aug,07,06,0,0,0,0,0,22,1,hungerash,hungerash,other
116,كود كوبون خصم هنقرستيشن wjs9lkg يرجع لك جزء من رصيدك لا يفووتك ضعه في خانة الرمز الترويجي,Wed,Aug,07,06,0,0,0,0,0,5,22,H🍔,foodgoods99,other
117,كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره 30 ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيم…,Wed,Aug,07,06,0,1,0,0,0,8,3,كوبون خصم ايهيرب AHW7532,BestCoupon14,other
118,كوبون خصم هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة قيمة التوصيل مجاني الرمز الترويجي [ ],Wed,Aug,07,06,0,0,0,0,0,29,135,هنقرستيشن | hungerstation,2BQP4B4,other
119,توصيل بلآش 😍😲 واكل من مطعمك المفضل وفوق هذا عندك كود خصم وكوبون ترويجي راح يرجعلك بالمحفظة 30 ريال عند طلبك لاول مر…,Wed,Aug,07,06,0,1,0,0,0,90,267,كود هنقرستيشن ‏{W987AY8@},2JHH66E6,other
120,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Wed,Aug,07,06,0,1,0,0,0,77,132,(كود خصم ايهرب APY0079) - هنقرستيشن,hunger__sa,other
121,"كود خصم موقع نون و فوغا كلوسيت ، كود نون "" ulem “ - كود فوقا "" ab7 "" ريتويت عشان الكل يستفيد "" نمشي وصل كوبون ا…",Wed,Aug,07,06,0,1,0,0,0,21,0,اكواد خصم,R0iWf,other
122,في خانة الرمز الترويجي كود خصم كوبون تخفيض hungerstation من هنقرستيشن 2hpm67q,Wed,Aug,07,06,0,0,0,0,0,1,0,كودات,alldh4869,other
123,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Wed,Aug,07,06,0,1,0,0,0,11,46,جمانة,kn_t20,other
124,فيه هنقرستيشن,Wed,Aug,07,06,0,0,0,1,0,56,387,شيما,i_azm7,@0ilvf1
125,هنقرستيشن وربي جبتها يمهههه وربي اني اسطوره 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,Wed,Aug,07,06,0,0,0,1,0,7853,682,♡,SurookaSwan,@ii2iiy
126,تبغو باميه هاه وفاصوليا لا يكون وجهي تطبيق هنقرستيشن وانا ماعرف😑ياشباب تعلمو الطبخ ترا والله ما نزل حكم رباني ي…,Wed,Aug,07,06,0,1,0,0,0,338,490,Ms.Ginger 💬🎶,diifferent_1,other
127,هذا رمز ترويجي تقدر تستفيد منه على هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة، حمل التطبيق…,Wed,Aug,07,06,0,1,0,0,0,213,1365,ayman.bigg,BIGAter,other
128,هنقرستيشن👍🏻👍🏻,Wed,Aug,07,06,0,0,0,1,0,964,1381,حنيان,iiqxcv,@ii2iiy
129,هنقرستيشن,Wed,Aug,07,06,0,0,0,1,0,284,257,سِهام.,c9vex,@ii2iiy
130,رمز كود كوبون خصم خاص من هنقرستيشن لطلب ⁦cmgq68,Wed,Aug,07,06,0,0,0,0,0,1,0,كوبون نمشي,namshii35,other
131,في خانة الرمز الترويجي كود خصم هنقرستيشن 20% كوبون تخفيض 2hpm67q,Wed,Aug,07,06,0,0,0,0,0,0,0,كوبونات,codycopony,other
132,كود خصم هنقرستيشن 🤩💙🤩 tmbtr3,Wed,Aug,07,06,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
133,لطلبات المطاعم كود كوبون خصم هنقرستيشن wjs9lkg في خانة الرمز الترويجي استغلوه قبل ينتهي و يرجع لك جزء من رصييدك,Wed,Aug,07,06,0,0,0,0,0,5,22,H🍔,foodgoods99,other
134,كود خصم هنقرستيشن ( هذا الرمز الترويجي خاص للعملاء الجدد أول طلب من هنقرتسيشن ويعطيك رصيد 20 ريال تقدر ب…,Wed,Aug,07,06,0,1,0,0,0,21,6,taby,Taby0099,other
135,كود خصم من هنقرستيشن 20% 5d9kff,Wed,Aug,07,06,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
136,كود هنقرستيشن للأرقام الجديده، يعني لأول طلب لك الرمز هو(w89a3jq، يوضع بخانة الرمز الترويجي وليس الكوبون ورح يرجع…,Wed,Aug,07,06,0,1,0,0,0,1205,3537,كود ،كوبون خصم ايهرب (APY0079) هنقرستيشن,ngwfv,other
137,كود هنقرستيشن للارقام الجديده اللي ماسبق وطلبت من قبل يرجعلك ٢٠ ريال، الكود هو (trd59f يستخدم عند خانة الرمز الترو…,Wed,Aug,07,06,0,1,0,0,0,0,6,لورا، كود خصم هنقرستيشن,Lou6ra4,other
138,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Wed,Aug,07,06,0,1,0,0,0,11,46,جمانة,kn_t20,other
139,كود كوبون خصم ترويجي بقيمة ٢٠٪؜ من هنقرستيشن hungerstation 🍔🍔👇👇 287zn45 287zn45,Wed,Aug,07,06,0,0,0,0,0,22,1,hungerash,hungerash,other
140,حلمت ابوي عطاني فلوس كثير وقالي اطلبي الي تبين من هنقرستيشن واحس ابي الحلم يتحققق,Wed,Aug,07,06,0,0,0,0,0,689,652,شهّرزاد,ShahdQs,other
141,كود هنقرستيشن للأرقام الجديده اللي ماسبق وطلبت من التطبيق ( الكوبون الأول ( اهلييين 50 يوضع عند خانة الكوبون ،…,Wed,Aug,07,06,0,1,0,0,0,24,62,"ياسمين' كود خصم ايهرب (APY0079), هنقرستيشن",1Jhn9,other
142,كود خصم للمستخدمين الجدد هنقرستيشن يرجعلك بالمحفظه 20 ريال وتوصيل مجاني لبعض المطاعم وعروض مميزه ✨✨ ✨ هن…,Wed,Aug,07,06,0,1,0,0,0,19,38,كود هنقرستيشن ✨ ( W987AY8@ )✨,re14u,other
143,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Wed,Aug,07,06,0,1,0,0,0,18,98,سحاب ' كود خصم ايهيرب APY0079🏺,zezo1___,other
144,السلام عليكم انا كنت اوصل طلبات هنقرستيشن الى ان تحول التطبيق الى pace و بعده بفتره تركته لظروف لك…,Wed,Aug,07,06,0,1,0,0,0,4,41,abooood,hail7111,@HungerStationHR
145,هنقرستيشن😎,Wed,Aug,07,06,0,0,0,1,0,24,233,🎶..,rtames_99,@ii2iiy
146,اجل ينوب عني هنقرستيشن بالتوصيل 😜,Wed,Aug,07,06,0,0,0,1,0,2665,2640,turki kaki,9Kaki,@fehaidaldossary
147,رمز كود كوبون خصم خاص من هنقرستيشن لطلب ⁦cmgq68,Wed,Aug,07,06,0,0,0,0,0,6,0,كوبون خصم نمشي,namshii213,other
148,كود كوبون خصم ترويجي ل هنقرستيشن hungerstation 🍔🍔👇👇 287zn45 287zn45,Wed,Aug,07,06,0,0,0,0,0,22,1,hungerash,hungerash,other
149,كود خصم هنقرستيشن 🤩💙💕 tmbtr3,Wed,Aug,07,06,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
150,توصيل بلآش 😍😲 واكل من الكوفي المفضل وفوق هذا عندك كود خصم وكوبون ترويجي راح يرجعلك بالمحفظة 30 ريال عند طلبك لاول م…,Wed,Aug,07,06,0,1,0,0,0,90,267,كود هنقرستيشن ‏{W987AY8@},2JHH66E6,other
151,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Wed,Aug,07,06,0,1,0,0,0,77,132,(كود خصم ايهرب APY0079) - هنقرستيشن,hunger__sa,other
152,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20 ريال ب أستخدام رمز (7mlfwb عند خانة الرمز الترويجي كما…,Wed,Aug,07,06,0,1,0,0,0,38,60,ريم كود خصم ايهيرب APY0079 [ هنقرستيشن ],BhZ1_,other
153,كود هنقرستيشن للأرقام الجديده الرمز هو (w987ay8يوضع بخاتة الرمز الترويجي وليس الكوبون /حياك/عند خانةالكوبون🥤🍔,Wed,Aug,07,06,0,0,0,0,0,251,255,كود خصم هنقرستيشن❤️,Hunger_cod,other
154,كود هنقرستيشن للأرقام الجديده يرجع لك 20ريال مكافأه بإستخدام الرمز ( w987ay8 يوضع بخانة الرمز الترويجي وليس الك…,Wed,Aug,07,06,0,1,0,0,0,15,17,كود خصم ايهيرب | BDV761 | . روز,Roz_iHerb,other
155,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳 tmbtr3,Wed,Aug,07,06,0,0,0,0,0,0,0,hungersaad,hungersaad,other
156,✨ كود هنقرستيشن للأرقام الجديده اللي ماطلبت من قبل استخدمو خانة الرمز الترويجي بالاضافه الى كود(م…,Wed,Aug,07,06,0,1,0,0,0,52,135,كود خصم هنقرستيشن ‏(W987AY8@),WGRQKJD,other
157,كود خصم من هنقرستيشن 20% 5d9kff,Wed,Aug,07,06,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
158,في خانة الرمز الترويجي كود خصم هنقرستيشن 20% كوبون تخفيض 2hpm67q,Wed,Aug,07,06,0,0,0,0,0,0,0,كوبونات,codycopony,other
159,اطلببو بسرعه كود كوبون خصم هنقرستيشن wjs9lkg ضعه بخانة الرمز الترويجي استمتعو برصيد يرجع لك بعد الطلب,Wed,Aug,07,06,0,0,0,0,0,5,22,H🍔,foodgoods99,other
160,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Wed,Aug,07,06,0,1,0,0,0,11,46,جمانة,kn_t20,other
161,في خانة الرمز الترويجي كود خصم هنقرستيشن 20% كوبون تخفيض 2hpm67q,Wed,Aug,07,06,0,0,0,0,0,0,0,كوبونات,codycopony,other
162,هل_فيه_بنت_تعرف_تطبخ مو مهم في كوبون من هنقرستيشن للمستخدمين الجدد رمز ترويجي تقدر تستفيد منه على هنقرستيشن برص…,Wed,Aug,07,06,1,1,1,0,0,2,93,hungerstation | هنقرستيشن,Cood76896966,other
163,كوبون خصم 50 ريال تقدر تستفيد منه على هنقرستيشن💸 كود ( حياك يوضع في خانة الكوبون كود {,Wed,Aug,07,06,1,1,0,1,0,3,6,روان القحطاني,roooon_9,@HungerStation
164,كوبون خصم 50 ريال تقدر تستفيد منه على هنقرستيشن💸 كود ( حياك يوضع في خانة الكوبون كود {,Wed,Aug,07,06,1,1,0,1,0,3,6,روان القحطاني,roooon_9,@HungerStation
165,كود هنقرستيشن للأرقام الجديده اللي ماسبق وطلبت من التطبيق ( الكوبون الأول ( اهلييين 50 يوضع عند خانة الكوبون ،…,Wed,Aug,07,06,0,1,0,0,0,24,62,"ياسمين' كود خصم ايهرب (APY0079), هنقرستيشن",1Jhn9,other
166,كود خصم هنقرستيشن ( هذا الرمز الترويجي خاص للعملاء الجدد أول طلب من هنقرتسيشن ويعطيك رصيد 20 ريال تقدر ب…,Wed,Aug,07,06,0,1,0,0,0,21,6,taby,Taby0099,other
167,استخدموا أقوى كود كوبون خصم من هنقرستيشن في خانة الرمز الترويجي wjs9lkg و يرجع لك جزء من رصيدك تستفيد منه بالطلبات…,Wed,Aug,07,06,0,1,0,0,0,5,22,H🍔,foodgoods99,other
168,كود جبار يخصم للمستخدمين الجدد لـ هنقرستيشن اطلب من مطعمك المفضل وتوصيل مجاني لبعض المطاعم كود خصم هنقرستيشن (w987a…,Wed,Aug,07,06,0,1,0,0,0,19,38,كود هنقرستيشن ✨ ( W987AY8@ )✨,re14u,other
169,كود هنقرستيشن للارقام الجديده اللي ماسبق وطلبت من قبل يرجعلك ٢٠ ريال، الكود هو (trd59f يستخدم عند خانة الرمز الترو…,Wed,Aug,07,06,0,1,0,0,0,0,6,لورا، كود خصم هنقرستيشن,Lou6ra4,other
170,كود كوبون خصم ترويجي هنقرستيشن hungerstation 👇👇 287zn45 🍔🍔 287zn45,Wed,Aug,07,06,0,0,0,0,0,22,1,hungerash,hungerash,other
171,كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيم…,Wed,Aug,07,06,0,1,0,0,0,7,0,كود خصم ايهيرب WZQ2558,discout12,other
172,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳💕💕 tmbtr3,Wed,Aug,07,06,0,0,0,0,0,0,0,hungersaad,hungersaad,other
173,كوبون خصم هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة قيمة التوصيل مجاني الرمز الترويجي [ ],Wed,Aug,07,06,0,0,0,0,0,29,135,هنقرستيشن | hungerstation,2BQP4B4,other
174,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Wed,Aug,07,06,0,1,0,0,0,11,46,جمانة,kn_t20,other
175,كود خصم هنقرستيشن 🤩💙 tmbtr3,Wed,Aug,07,06,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
176,في خانة الرمز الترويجي كود خصم كوبون تخفيض hungerstation من هنقرستيشن 2hpm67q,Wed,Aug,07,06,0,0,0,0,0,1,0,كودات,alldh4869,other
177,كود هنقرستيشن للأرقام الجديده، يعني لأول طلب لك الرمز هو(w89a3jq، يوضع بخانة الرمز الترويجي وليس الكوبون ورح يرجع…,Wed,Aug,07,06,0,1,0,0,0,1205,3537,كود ،كوبون خصم ايهرب (APY0079) هنقرستيشن,ngwfv,other
178,كود خصم من هنقرستيشن 20% 5d9kff,Wed,Aug,07,06,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
179,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Wed,Aug,07,06,0,1,0,0,0,18,98,سحاب ' كود خصم ايهيرب APY0079🏺,zezo1___,other
180,"هنقرستيشن""بس غشيت في السين🙂",Wed,Aug,07,05,0,0,0,1,0,45,19,مْنِيرَه إِلدُوسْرِي~.,M_502_0,@ii2iiy
181,rt أنا لما هنقرستيشن يسوي حركات و ما يوصل طلبي😂,Wed,Aug,07,05,0,1,0,0,0,985,558,Eman,eadgsh,other
182,هنقرستيشن,Wed,Aug,07,05,0,0,2,1,0,1985,958,فتّون‌إلعنزي.,Feton3_,@__PlI0
183,اول مرا بالحياه هنقرستيشن مايطولو عشاني طلبت عصير يعني لو فطور جا العشا وكمان الادمي قالي دقيقتين اول مرا انزل بدري…,Wed,Aug,07,05,0,1,0,0,0,24,44,ً,iiil111ll,other
184,أواجه هذه المشكلة من عدة ايام سحب كل رصيد المحفظة هل يتم ارجاع الرصيد لي حقيقةققدت ثقتي في هنقرستيشن,Wed,Aug,07,05,0,0,0,1,0,1656,160,HUDA FAHAD,KnowUrRights1,@HungerStation
185,كود خصم من هنقرستيشن 20% 5d9kff,Wed,Aug,07,05,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
186,في خانة الرمز الترويجي كود خصم كوبون تخفيض hungerstation من هنقرستيشن 2hpm67q,Wed,Aug,07,05,0,0,0,0,0,1,0,كودات,alldh4869,other
187,"كود خصم موقع نون و فوغا كلوسيت ، كود نون "" ulem “ - كود فوقا "" ab7 "" ريتويت عشان الكل يستفيد "" نمشي وصل كوبون ا…",Wed,Aug,07,05,0,1,0,0,0,21,0,اكواد خصم,R0iWf,other
188,كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيم…,Wed,Aug,07,05,0,1,0,0,0,6,4,كود خصم ايهيرب HGF625,Discoun06949578,other
189,كوبون خصم هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة قيمة التوصيل مجاني الرمز الترويجي [ ],Wed,Aug,07,05,0,0,0,0,0,29,135,هنقرستيشن | hungerstation,2BQP4B4,other
190,كود خصم20ريال هنقرستيشن fkg9wf للعملاء الجدد التوصيل مجانا,Wed,Aug,07,05,0,0,0,0,0,28,136,newnew,newnew9009l,other
191,رمز ترويجي تقدر تستفيد منه على هنقرستيشن خصم 20ريال wng4z9s وللعملاء الجدد التوصيل مجانا,Wed,Aug,07,05,0,0,0,0,0,26,127,كود هنقرستيشن (WNG4Z9S@ ),e5v13n,other
